,lon,lat,İlçe,yil,BEDD1,BEDD2,BEDD3,BEDD4,BEDD5,BEDD6,BEDD7,BEDD8,BEDD9,BEDD10,BEDD11,BEDD12,DTR1,DTR2,DTR3,DTR4,DTR5,DTR6,DTR7,DTR8,DTR9,DTR10,DTR11,DTR12,FD1,FD2,FD3,FD4,FD5,FD6,FD7,FD8,FD9,FD10,FD11,FD12,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,ID9,ID10,ID11,ID12,R10mm1,R10mm2,R10mm3,R10mm4,R10mm5,R10mm6,R10mm7,R10mm8,R10mm9,R10mm10,R10mm11,R10mm12,R20mm1,R20mm2,R20mm3,R20mm4,R20mm5,R20mm6,R20mm7,R20mm8,R20mm9,R20mm10,R20mm11,R20mm12,RRt1,RRt2,RRt3,RRt4,RRt5,RRt6,RRt7,RRt8,RRt9,RRt10,RRt11,RRt12,RR11,RR12,RR13,RR14,RR15,RR16,RR17,RR18,RR19,RR110,RR111,RR112,SU1,SU2,SU3,SU4,SU5,SU6,SU7,SU8,SU9,SU10,SU11,SU12,TG1,TG2,TG3,TG4,TG5,TG6,TG7,TG8,TG9,TG10,TG11,TG12,TN1,TN2,TN3,TN4,TN5,TN6,TN7,TN8,TN9,TN10,TN11,TN12,TNn1,TNn2,TNn3,TNn4,TNn5,TNn6,TNn7,TNn8,TNn9,TNn10,TNn11,TNn12,TNx1,TNx2,TNx3,TNx4,TNx5,TNx6,TNx7,TNx8,TNx9,TNx10,TNx11,TNx12,TR1,TR2,TR3,TR4,TR5,TR6,TR7,TR8,TR9,TR10,TR11,TR12,TX1,TX2,TX3,TX4,TX5,TX6,TX7,TX8,TX9,TX10,TX11,TX12,TXn1,TXn2,TXn3,TXn4,TXn5,TXn6,TXn7,TXn8,TXn9,TXn10,TXn11,TXn12,TXx1,TXx2,TXx3,TXx4,TXx5,TXx6,TXx7,TXx8,TXx9,TXx10,TXx11,TXx12,Bölge,Buğday Verim,Arpa Verim
85,40.25,32.75,Kazan,2021,16.08037333,30.05515533,43.17741867,74.57326167,164.7403133,187.1059667,201.6589633,206.0163867,187.8102067,143.2277533,47.23152747,5.139272167,8.475755667,11.00205,13.464428,13.8850625,15.48596967,16.87064133,17.18705833,16.724507,18.06984967,14.558418,11.46483167,13.604153,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.960765667,6.987846667,1.736495337,7.554652567,2.866670267,0.05115601,0.0,0,0.009103132,2.964352,5.320963333,3.360145733,1,4,1,4,2,0,0,0,0,3,4,2,0,0,3,12,31,30,31,31,30,28,4,0,11.47468,13.40048,14.31021667,17.60733667,26.10103667,29.23962667,31.59008,31.88361,29.29924333,24.09358667,14.81193,8.821323333,7.7169,8.055166667,7.60536,10.54632333,18.32804333,20.85519,23.48368667,24.10887,21.13084,17.58236667,9.745783333,2.943616667,4.680506667,4.335166667,4.43701,7.6477,15.12926,18.48793667,21.89455,22.26347,19.09142333,15.27426,7.32209,-0.537516667,9.82031,11.24901667,10.80898667,13.47933333,22.27013667,23.5503,25.55662,26.13780333,22.96072667,20.27157667,11.81083333,7.808273333,0,0,0,0,11,20,30,31,24,2,0,0,16.19265667,19.05723,21.06978667,24.43137,33.81401,37.72581,40.67073333,40.83336,39.20068,32.1408,21.21060333,16.54777,12.53247,16.51582667,16.75358,20.72482,29.34046667,35.13397333,38.8772,38.35169333,36.35021667,28.49593,18.55633333,13.49461,19.27975667,21.47478333,26.45521333,28.09392333,37.62375333,40.52992333,43.89455667,43.29862,41.38777667,35.59781333,24.51457667,21.33784,3,191.81496704,291.8022142
86,40.25,32.75,Kazan,2022,1.590067467,12.03418957,58.46892333,128.6341453,162.5702533,181.1028367,203.22358,199.8589167,182.8199867,137.2599867,72.31414667,25.78310167,13.46610633,12.47693583,13.86856567,15.11186033,16.67733767,17.10480933,17.95680067,16.492273,16.66620467,12.31531967,7.790706333,8.837199333,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.78434676,7.080145333,5.086183,5.777760667,1.073855468,0.019485807,0.0,0,0.444618403,12.798092,9.269321333,12.24887873,2,6,2,3,1,0,0,0,0,6,3,7,0,0,9,27,31,30,31,31,30,25,0,0,8.014706667,10.86713,15.74424,23.01338667,25.98279333,28.95821667,31.39334,30.63771,28.86860667,23.52377667,17.38142333,12.04260333,1.813313333,4.791913333,8.794636667,15.29615667,17.40744,20.43954667,22.74384333,22.79188,21.24326667,18.06739667,13.91043333,7.96302,-0.409046667,2.98875,5.831266667,12.37622,13.77729333,18.0833,19.8909,20.51110333,19.81965667,16.09235667,11.44125333,4.65146,4.647316667,8.385226667,12.59454333,19.07385,21.51714333,24.10895667,25.55738,24.50380333,22.98725333,20.02488,17.36600667,12.60991,0,0,0,2,9,18,29,26,22,3,0,0,15.27943333,17.26884333,22.66318,30.40802333,34.08479,37.54438,40.70066333,39.28416,37.90945667,30.38272,21.70114,16.80022,11.41846,13.95460333,17.46993333,24.56897333,30.26339,33.4678,36.48760333,36.40877667,34.82519333,26.07051,19.64605667,12.61797667,19.47002,20.17240667,29.40841333,35.53849,38.42501,42.72636667,43.89128667,41.15760667,40.22108,34.23359333,23.65287667,22.49962,3,284.49337857,207.12658194
87,40.25,32.75,Kazan,2023,2.724568733,14.18845633,55.485402,95.74095333,142.40862,193.33307,206.6446533,205.6117667,185.3122167,154.55606,68.82502333,13.41447973,11.91811333,10.56215767,12.75297733,15.00980933,16.62106117,15.86014533,18.40843667,16.90847267,18.42742,17.040447,12.37617,11.82378833,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.089824333,14.74753003,3.639542667,7.439310667,2.146204,0.200199037,0.0,0,0.001327842,0.879108772,7.871736633,4.4965388,1,5,3,4,2,0,0,0,0,0,5,2,0,0,3,16,30,30,31,31,30,31,11,0,7.68383,11.40004667,15.46737,19.80723,23.8925,30.30291,32.54527667,31.44301667,29.02767,25.14816333,17.03248667,11.35605667,2.167033333,6.441353333,9.18744,12.28753667,15.34099,22.30047667,23.69061667,23.49760667,20.60504333,17.54017333,11.54229333,6.211893333,-0.588843333,3.851926667,6.52744,8.79841,11.87531667,19.07036333,21.31272,21.74554,18.80675,15.77102667,8.41598,4.124703333,5.582776667,8.58321,12.06783,16.18257667,19.8135,25.83568667,25.96452667,25.74788667,22.58198667,19.96909,15.33661333,9.73071,0,0,0,2,6,22,31,31,14,2,0,0,14.08515333,17.00353,21.94042667,27.29734333,31.96205333,38.16061333,42.09905333,40.4061,39.03245667,34.58061,23.91847667,18.03568333,10.68097,13.97098667,18.94601333,21.26229667,26.65706667,35.55203,40.52285333,37.81912333,36.06280667,31.9935,20.98413,15.23861333,17.47156,20.15990667,25.44274333,34.89305333,38.14972667,41.00366,43.98842667,43.22335667,41.34316667,37.91675333,27.51873667,21.00473333,3,263.61146527,251.99703751
88,40.25,32.75,Kazan,2024,2.966440833,10.36559053,35.57327267,112.576285,141.4689233,189.9875367,206.5497233,205.0285533,188.6046233,117.573912,55.84436,4.437713587,9.275553333,9.79702,11.78170267,13.74169383,15.56329333,15.740007,18.301934,15.82356167,18.97884767,17.51985367,15.05236067,15.48133167,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.731897867,11.45986167,14.15051833,6.200962667,2.172466433,0.107985274,0.0,0,0.0,0.03283461,4.296170667,2.1179781,7,6,4,3,1,0,0,0,0,0,2,1,0,0,0,26,27,30,31,31,30,31,7,0,9.49156,11.13001333,13.27457667,21.40761,23.81201333,30.38608,32.68285333,32.56806,29.26401667,21.66702667,15.73441667,10.1064,4.983603333,6.393393333,7.316623333,14.41919,15.79858667,22.53701,23.9485,25.07869667,20.68737,14.00441667,9.0778,3.46787,2.731863333,4.102823333,4.62728,10.87252,11.80033333,19.96585333,21.77333667,22.45091,17.91693333,10.08435,5.13489,0.53598,7.241076667,8.947723333,10.45147,19.33128,21.39133667,26.77110667,26.35309,27.38344333,23.33405,16.51023333,11.82424,5.77037,0,0,0,1,7,24,30,31,19,1,0,0,14.25913667,16.1904,19.09831667,28.1609,31.36188333,38.27702,42.25042667,40.90226333,39.66620667,31.52425,24.13016667,18.94921,11.57071,13.25021,14.47526333,22.85082667,26.70193,34.94359333,39.39848333,38.02318333,36.57265667,27.13240667,20.88751,16.12293333,17.08573333,18.20754,22.49443667,32.79170667,37.88618333,42.33465667,45.14506,43.14457333,41.51917333,34.26231667,26.61820333,21.56748333,3,282.13295163,271.6417376
89,40.25,32.75,Kazan,2025,2.911346433,14.07220433,62.40028933,93.823039,187.77948,193.99881,204.5486767,206.5969333,185.6576367,153.70221,68.88889533,3.376983667,14.53756433,12.502895,12.27288567,13.83862533,16.56262633,16.888782,17.20681233,16.631177,17.85563733,16.569246,11.60400067,11.95481933,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997179357,7.796815833,12.42845127,8.608150333,1.995126867,0.006941808,0.0,0,0.000655001,1.039456487,7.2058778,6.287374067,0,3,8,3,1,0,0,0,0,1,4,5,0,0,4,17,31,30,31,31,30,31,11,0,9.549756667,11.61371667,16.17153667,19.53229,28.52335333,30.99976,32.56712,31.73872667,28.91164333,25.1135,17.03887667,9.095323333,3.076716667,5.71108,9.994273333,12.5901,20.15470667,22.72037667,24.29680667,23.93235,20.75557333,17.72797667,12.02087,3.739186667,0.695366667,3.99107,6.234146667,9.88008,16.55337333,20.1622,21.60963,21.93788,19.11905,16.19175333,9.306803333,0.886013333,5.119823333,7.48961,14.47558,15.17876667,22.96334333,25.50132333,27.93465667,26.12709,22.40141333,19.53058,14.52761667,8.271626667,0,0,0,0,20,28,30,31,17,1,0,0,17.61429,18.21401,22.26714333,26.42876667,36.71735,39.60916,41.5036,40.56352667,38.61121,34.29723,23.62486667,15.69399,14.00977333,14.32984667,19.01709,22.51748667,33.71331,36.12848,38.44267667,38.97339667,36.11736667,32.18603333,21.18008333,12.06458,20.15349667,21.10441333,25.69934,31.29154667,39.46422667,42.69422333,46.54581333,42.71838333,40.86375667,36.16209,25.79030667,18.72106667,3,193.06000823,265.32203171
90,40.25,32.75,Kazan,2026,1.1528422,12.44861853,70.37507167,121.1106883,159.3255933,189.87839,206.3176167,206.6666667,187.6889133,154.6912833,78.289987,4.428466867,12.620505,10.2917425,12.54044933,16.57836367,16.10216867,16.09905133,17.27637733,16.871966,16.78235933,14.99224667,14.708925,12.57615833,5,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76966,10.9975018,4.6189667,1.814902333,1.329468,0.102715167,0.0,0,0.02566118,0.352740083,3.091371,3.269955333,1,7,4,2,1,0,0,0,0,0,2,2,0,0,11,25,31,30,31,31,30,31,18,0,7.923816667,11.42856333,16.85655,22.26105667,25.68185333,29.72234333,32.21858333,33.31142,29.48019333,25.15572667,17.81587333,8.83736,2.263073333,6.482583333,10.62985333,13.94554667,17.46694667,21.65046333,23.78564333,25.39263333,21.86869333,18.46385667,11.26374333,3.418763333,0.509023333,3.766176667,8.26065,10.70149667,14.12586667,19.06234333,22.15320667,23.38181667,20.18518,16.39389,6.026326667,-0.60837,4.296303333,8.771713333,13.65403667,17.99579333,21.03630333,23.64881667,25.54630667,27.17511,23.53310333,20.89011,15.18117333,6.17556,0,0,0,0,3,22,31,31,24,5,0,0,14.88357667,16.77433333,23.17032333,30.52390333,33.56909,37.74949,41.06204,42.26458667,38.65105667,33.45607667,25.97265,15.99492333,11.81447333,13.56928333,19.42385,24.94438,28.7159,34.55431333,39.08041667,39.82184667,34.80531667,31.05016667,22.25154667,12.09691,18.21128667,19.57802,27.93817333,36.64604,38.57026,41.13984667,43.12586,44.25631333,41.59732333,37.20812,27.72380667,20.05568,3,302.50889342,264.81978881
91,40.25,32.75,Kazan,2027,18.91655467,15.49567667,72.78587867,120.0656333,177.20454,194.87911,206.3064667,205.66871,189.72888,153.44927,76.82273333,17.12506147,11.569217,13.48013733,12.887647,14.30451867,16.14342367,16.59167133,17.579333,15.97559233,17.254759,15.67833567,12.28144733,8.516970667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.077068667,2.989134333,13.251012,2.3912622,4.697159333,0.048783199,0.0,0,0.000579844,1.170847363,4.4603585,21.192421,1,1,7,1,2,0,0,0,0,1,4,8,0,0,8,25,31,30,31,31,30,31,15,0,11.60164333,11.79665,17.10975333,22.18066,28.16738667,31.41529,33.79879,31.71349667,29.65848,25.03125333,17.83226667,10.87501,6.333226667,5.277076667,10.62369667,14.93223,19.95162,23.09627,25.43569667,24.14725667,21.98713333,18.09919333,12.58831333,6.95043,2.63574,3.10208,7.204053333,11.01647,16.62916667,20.98608,22.61836667,22.24367333,19.71817333,15.69661,10.67106,3.424503333,9.751993333,7.071916667,14.19589,20.50966667,22.78054333,26.07314667,27.10313,26.5216,24.39105,20.59024333,14.69832667,10.16895333,0,0,0,2,17,25,31,31,24,3,0,0,17.90242333,18.7572,23.51134333,29.23676,36.09505333,39.68795667,43.01502333,40.12285667,39.24188667,33.77752667,24.86978333,15.4674,13.88525333,16.22155,20.33449333,23.97815667,31.48688,36.84571333,39.93954333,37.27014667,35.41279333,31.40256333,20.52666667,11.57112333,22.93775667,22.01188,26.6491,35.64112333,40.01804,42.69785333,45.24002,42.93159667,40.94041,36.70337333,28.50211,19.61109667,3,287.77023282,260.8487648
92,40.25,32.75,Kazan,2028,4.312957667,13.161977,42.1362112,112.42158,165.0750733,190.5670167,204.2619133,206.20932,182.7231767,125.4666013,55.724996,16.8360291,8.482595867,13.56266967,14.30803533,14.54472767,15.00827467,16.19206833,15.482286,15.77955267,18.11453667,16.56141733,13.76644367,11.70945,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.245327,1.079713247,4.0355841,8.325004667,2.9245286,0.0,0.0,0,0.0,0.949472023,4.584696667,7.5620879,3,0,4,2,3,0,0,0,0,1,2,3,0,0,9,25,31,30,31,31,30,31,10,1,10.04479667,11.22101333,13.49917333,21.39216333,26.14855,29.55454,31.10537,31.81311,28.42230333,22.35391333,15.72249333,11.03951,5.981933333,4.790726667,6.41285,13.86104333,18.54900333,21.54427,23.66778333,24.40326,20.19273,15.14687,9.543656667,5.955353333,3.939126667,1.983883333,2.562706667,10.78432333,16.20168333,18.90092333,21.25844667,21.9912,18.67142667,13.49931667,7.68048,3.005336667,8.28952,7.22596,10.00882333,18.00965333,21.06483,24.00916333,26.20502,26.71568667,22.11651,16.38510667,11.2452,9.906566667,0,0,0,0,5,24,31,31,16,0,0,0,14.46453333,18.35339333,20.72089667,28.40576,33.55728,37.73633333,39.15006333,40.18277333,38.30726667,31.70827333,23.31009667,17.66479667,12.13741,15.45196667,15.22924333,23.31929667,30.16141,35.2121,37.61288667,38.29804667,36.48093667,29.88782,20.65186333,14.15095333,17.19238667,21.20196667,25.03861667,34.38374,36.79531667,40.37441333,41.23327667,42.31786333,39.67511,33.59077333,25.51925333,21.63014,3,295.08996934,232.36326646
93,40.25,32.75,Kazan,2029,0.419779447,17.55635567,48.82429,96.20089833,168.9625333,189.0475233,202.0611767,205.6749467,190.7531667,152.8274967,62.17878333,19.39635233,10.65749833,11.69257933,14.33701533,12.481221,15.103239,16.481564,16.27271533,15.90266133,17.35438733,16.41800833,12.05821333,8.115906,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.765041333,4.8853971,1.017875723,26.01033633,1.893820173,0.016677542,0.0,0,0.0,0.899457211,12.64380133,11.63477933,2,4,0,13,0,0,0,0,0,0,3,9,0,0,8,21,31,30,31,31,30,31,10,0,8.549243333,11.5156,14.70134333,19.77007333,26.56906333,30.29743667,30.82906,32.07511667,29.72852667,24.99577,16.36788,11.70767,3.688686667,5.888946667,7.49543,13.47656667,18.90611667,22.14962333,22.97604667,24.62600333,21.91043,17.70038333,10.94916667,8.02873,1.042896667,3.239156667,2.151683333,9.797513333,14.92447333,20.07863333,20.34501333,22.06361,20.37946333,15.46736667,7.573593333,4.343893333,6.248773333,8.060246667,10.47594667,16.52619,21.40586333,24.48173,25.07547,27.17362667,23.29391,19.97194333,13.60259,11.43736,0,0,0,0,15,21,30,31,23,1,0,0,14.3462,17.58152667,21.83245,25.95777667,34.00937667,38.63122,39.24876,40.52866667,39.26481667,34.11838667,23.00739,16.14467,10.77976667,13.74388667,15.82166667,21.56200333,31.43235333,35.17212,35.71644333,37.55444333,36.61839,30.21883667,18.52691667,12.04666,17.48630667,20.47614667,27.69294667,29.80287667,37.29583333,41.6389,41.86994333,43.04832,41.81591,38.49288333,26.57274333,18.63375,3,293.23276185,230.93323763
94,40.25,32.75,Kazan,2030,11.78244,16.16595433,50.27847333,89.948395,166.18928,197.8671167,206.02415,204.8810633,191.6914767,128.8815733,75.058492,15.26156613,12.110367,12.77259767,13.24596467,12.78739733,16.568139,17.07728233,18.12184533,17.71281133,18.50816767,18.62527233,12.205691,12.40420033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0311851,2.2174298,3.308825333,9.703143367,0.817259077,0.072820758,0.0,0,6.88e-07,0.036814092,7.31512,3.7787752,1,1,2,3,0,0,0,0,0,0,3,2,1,0,5,13,31,30,31,31,30,31,12,0,10.27062333,11.81893667,14.77133,19.14484,26.38592667,32.64425333,32.40388,32.07815667,29.67015,22.72066667,17.65584333,11.31729,4.784796667,5.923716667,8.161146667,12.48518333,17.83481,24.22796667,23.88091,23.75666667,21.34360667,14.79097333,12.31855667,5.904706667,1.358613333,3.750583333,4.896733333,8.99438,13.76775333,22.28649333,21.06286667,21.67216,19.71962333,12.52231,9.736606667,3.721893333,8.252533333,8.815773333,12.08113333,18.25359,22.74211667,26.13333333,26.04555,25.73986667,23.14246333,17.33768,14.19859,7.8992,0,0,0,0,9,28,31,29,22,1,0,0,16.89514667,18.69631667,21.40712667,25.27256667,34.40296333,41.30525667,42.00272667,41.46951333,39.85174333,33.41623,24.52426667,18.30890333,13.36234,15.71276,17.18342,20.40291,29.98651,39.5746,39.53793333,38.15856,38.07022,29.86371667,21.37017,15.63555,20.74982333,21.30957333,24.80357333,32.12798667,40.58065667,42.87430667,44.87617,44.07883,41.53908333,36.98966667,28.41515333,20.86277667,3,286.59857297,259.20392746
95,40.25,32.75,Kazan,2031,7.7815652,17.956299,36.12045267,113.8190417,155.658792,196.2748733,205.7699067,206.4002567,189.1585667,128.996755,78.62299667,15.12892673,13.40480333,15.29093567,14.221173,14.61580733,14.90187767,15.77561433,17.25726233,17.12643033,16.92265167,18.67183367,12.050416,12.410123,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0358193,3.666391667,3.7470412,7.879523333,2.556269167,0.002360658,0.0,0,0.000124371,0.000231541,6.982835,3.328619667,1,1,3,3,1,0,0,0,0,0,5,2,0,3,5,25,30,30,31,31,30,31,13,0,9.879086667,11.84956667,13.28299667,21.53189333,25.25432333,31.12798333,32.17111333,32.93373667,29.4329,22.73017333,18.01228333,10.74546,3.897256667,4.864896667,6.092103333,14.02201,17.56078333,23.28177,23.89630667,24.89362667,21.70979,14.60624,12.55904,5.26822,0.623703333,2.884466667,1.978163333,9.476346667,14.44726,20.58537,21.30277333,22.71720667,19.90766333,12.22775667,9.63882,2.005096667,6.31151,7.197053333,11.00912333,17.9267,21.43330667,25.57754333,26.97825,26.97208667,23.36676667,17.03743667,16.23174,8.46093,0,0,0,1,8,29,31,31,23,1,0,0,17.30207,20.15583,20.31327667,28.63784667,32.46266,39.05739,41.15356,42.02005,38.63242333,33.27807333,24.60944667,17.67836,14.07778667,16.2608,13.41514,23.37292333,28.14190667,36.05018,38.02780667,40.21625667,35.06122,30.68873,21.86411667,14.14401333,20.23308333,23.92005333,26.68850667,33.78391,36.00232,41.89624333,43.55696667,43.39338333,40.74399667,36.07913667,28.21634333,20.80026333,3,299.94278075,266.73531021
96,40.25,32.75,Kazan,2032,3.686096133,11.00417073,61.51473,91.64320867,162.02887,187.4285267,205.6204933,203.10738,183.8135867,148.3380933,68.40181333,12.3856306,12.05171483,12.15269733,11.61794517,15.973336,15.77704767,17.313082,16.81240233,16.99564,17.01229833,15.44166,12.07615667,12.60850033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.465176733,7.909245833,7.299381067,1.018074422,1.826132667,0.005292231,0.0,0,0.000377066,1.448286733,5.697426667,4.934373,4,6,5,0,1,0,0,0,0,2,2,1,0,0,5,19,31,30,31,31,30,31,8,0,8.62924,10.89387,16.08647667,19.3143,25.89891667,30.41918667,31.92309,31.33581667,28.87756333,24.55224,16.99016,11.13136333,3.122453333,5.053353333,10.23848333,11.01430667,17.64990667,21.89106333,23.86083,23.41271333,21.19714333,17.64423333,11.72022333,5.802036667,1.285136667,1.77771,6.478366667,7.487706667,14.44770667,19.40963667,21.79167,21.64786667,19.08336333,15.03281667,9.755173333,3.841033333,7.32672,7.880743333,16.33405667,16.65029,21.98614667,24.58202,25.78598667,25.92805,22.85341667,19.89845667,13.9411,8.389873333,0,0,0,1,6,21,31,31,18,4,0,0,15.17418667,17.20604,21.85642333,26.98767333,33.42695667,39.20415,40.67320667,40.40833667,38.20943,33.08589333,23.79637667,18.41055333,10.85827667,14.41676333,17.66076667,21.3069,28.93437333,34.81325333,38.70845667,37.78059667,35.85789,29.63927333,19.57875667,15.86651333,19.06609,19.95946333,28.51417667,33.26518,38.40705333,43.35600667,42.62929333,42.67374667,40.49761667,36.60233667,27.47675333,21.87552667,3,326.66926058,272.05618393
97,40.25,32.75,Kazan,2033,8.6455078,39.57329267,56.77500367,102.52945,161.9409467,200.0,206.6666667,206.6666667,196.1636033,162.07081,88.06299833,19.7121074,11.60623267,12.77567067,13.59422233,15.94918933,16.25879667,15.451959,17.15773267,16.0854515,17.40771567,17.04161317,15.484822,15.01560667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7352519,2.661748333,5.705073333,0.670235077,1.347121733,0.368753951,0.0,0,9.98e-06,0.35910722,3.578678,2.0597941,2,3,1,0,1,0,0,0,0,0,2,1,0,0,7,26,31,30,31,31,30,31,16,0,10.49557,14.48011667,15.54226,20.40292333,25.85139,32.82967333,33.82159333,32.70817667,31.01902667,25.90999667,18.9563,11.99227,5.234656667,8.463206667,8.75422,12.26411667,17.3383,25.02963667,25.64670333,25.18783,23.00975667,18.39556,12.16169,5.473416667,3.079433333,5.48482,6.151446667,8.757586667,14.64872,22.91585333,23.69592333,23.17348333,20.67406,16.49235333,9.943056667,3.223346667,8.76962,11.36207333,12.8499,17.37340667,21.48043333,27.24010667,27.91372667,27.37904667,25.26167667,20.33109,15.00887667,7.86096,0,0,0,0,7,30,31,31,28,6,0,0,16.8409,21.23889333,22.34843667,28.21330667,33.59709,40.48155667,42.80443333,41.27328,40.41745,35.43717333,27.64653667,20.48904333,13.37736,18.15497333,18.68722667,24.15214333,30.24361,38.73272333,41.17532333,38.90723667,38.31724,31.81659,24.75833667,18.24001,21.44187333,23.60819333,26.14772667,34.09854667,37.94249333,42.44372333,44.99190667,43.17396,42.40695,37.70950667,30.71000667,22.47074333,3,308.36605452,259.87827317
98,40.25,32.75,Kazan,2034,9.093129333,21.99708033,52.03182,101.9910287,173.7753533,191.9542733,204.6393033,206.6666667,179.3874833,153.3859467,85.45344033,27.45230067,12.28051967,12.447851,12.512013,14.280841,14.615936,18.09557067,16.33640833,15.618306,15.985016,15.65372333,12.08272433,12.712566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.32672333,6.059565333,3.823394,3.80028,5.3446555,0.0,0.0,0,0.268283687,0.468562058,2.443296667,2.089703567,6,4,1,1,5,0,0,0,0,0,1,1,0,0,3,21,31,30,31,31,30,31,12,2,9.84084,12.54022,15.21558333,20.34908667,27.16236333,30.78992667,32.42122333,32.8743,28.35803333,25.05395667,18.69534333,12.82120667,4.170256667,6.592983333,8.99022,12.92187,19.84757667,21.82854333,24.49319333,25.45767667,21.01697667,18.06425667,13.31811,7.45192,0.161003333,3.818816667,6.975816667,10.51239667,16.24821667,19.14062333,21.85749667,23.45731667,18.80181,16.47184,11.43925333,5.089046667,7.455926667,9.59098,11.39269,17.66932333,22.97547333,25.48943333,26.77793,27.57211333,23.53468667,20.43390667,15.55415,10.78790667,0,0,0,0,17,22,29,31,21,6,0,0,16.45077667,19.04083667,21.50223,27.20271667,34.46348333,39.92410667,40.82962,41.07599,37.00201333,33.71798667,25.40083667,20.16448667,10.89319333,17.18786667,17.68398,22.35332333,30.62027,37.08051333,38.72384667,39.49342333,34.47986,30.58714667,21.37838667,15.89341,20.66023667,21.48561333,26.03011,33.4648,38.50466667,42.51802667,42.50281333,42.73546333,39.95991,36.20034333,28.37336667,23.44950333,3,298.63543457,219.51197024
